customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,churn_flag,monthly_revenue,annualized_revenue,revenue_at_risk,tenure_band,charge_band,cohort_month
CUST-102436,Male,0,Yes,Yes,47,Yes,Fiber optic,Month-to-month,Yes,Electronic check,49.75,2339.84,No,0,49.75,597.0,0.0,25-48m,Mid,Established
CUST-102437,Male,0,Yes,No,49,Yes,Fiber optic,One year,No,Bank transfer (automatic),85.34,4171.66,No,0,85.34,1024.08,0.0,49-72m,Premium,Loyal
CUST-102438,Male,0,Yes,No,61,Yes,DSL,One year,Yes,Electronic check,49.97,3101.72,No,0,49.97,599.64,0.0,49-72m,Mid,Loyal
CUST-102439,Female,1,Yes,Yes,5,Yes,DSL,Month-to-month,No,Electronic check,115.32,599.12,Yes,1,115.32,1383.84,115.32,0-12m,Premium,Recent
CUST-102440,Female,0,Yes,No,27,Yes,No,Two year,No,Bank transfer (automatic),22.96,614.74,No,0,22.96,275.52,0.0,25-48m,Low,Established
CUST-102441,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),87.56,87.56,Yes,1,87.56,1050.72,87.56,0-12m,Premium,Recent
CUST-102442,Female,0,No,Yes,1,Yes,DSL,One year,Yes,Electronic check,59.24,62.87,Yes,1,59.24,710.88,59.24,0-12m,Mid,Recent
CUST-102443,Male,0,No,No,16,Yes,DSL,Two year,Yes,Electronic check,91.43,1486.55,No,0,91.43,1097.16,0.0,13-24m,Premium,Developing
CUST-102444,Female,0,Yes,Yes,44,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.59,4340.32,Yes,1,98.59,1183.08,98.59,25-48m,Premium,Established
CUST-102445,Female,0,Yes,No,65,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),54.88,3560.25,No,0,54.88,658.5600000000001,0.0,49-72m,Mid,Loyal
CUST-102446,Male,0,Yes,No,56,Yes,DSL,One year,Yes,Bank transfer (automatic),76.04,4198.2,No,0,76.04,912.48,0.0,49-72m,High,Loyal
CUST-102447,Male,0,No,Yes,47,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),98.03,4575.47,Yes,1,98.03,1176.3600000000001,98.03,25-48m,Premium,Established
CUST-102448,Female,0,Yes,Yes,57,No,DSL,One year,Yes,Electronic check,76.7,4384.37,No,0,76.7,920.4000000000001,0.0,49-72m,High,Loyal
CUST-102449,Male,0,No,No,13,Yes,DSL,One year,Yes,Credit card (automatic),49.74,655.08,No,0,49.74,596.88,0.0,13-24m,Mid,Developing
CUST-102450,Female,0,Yes,No,61,Yes,Fiber optic,Month-to-month,Yes,Electronic check,71.54,4297.1,No,0,71.54,858.48,0.0,49-72m,High,Loyal
CUST-102451,Male,0,Yes,No,65,Yes,No,One year,No,Credit card (automatic),25.54,1634.81,No,0,25.54,306.48,0.0,49-72m,Low,Loyal
CUST-102452,Female,1,Yes,No,7,Yes,DSL,Month-to-month,Yes,Credit card (automatic),73.32,471.4,Yes,1,73.32,879.8399999999999,73.32,0-12m,High,Recent
CUST-102453,Male,0,Yes,Yes,34,Yes,DSL,Two year,No,Mailed check,44.68,1580.53,No,0,44.68,536.16,0.0,25-48m,Low,Established
CUST-102454,Female,0,Yes,No,60,Yes,DSL,Month-to-month,No,Credit card (automatic),78.2,4703.3,No,0,78.2,938.4000000000001,0.0,49-72m,High,Loyal
CUST-102455,Male,1,No,No,35,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),30.65,1092.12,No,0,30.65,367.79999999999995,0.0,25-48m,Low,Established
CUST-102456,Female,0,Yes,No,61,Yes,DSL,Two year,Yes,Credit card (automatic),37.32,2273.52,No,0,37.32,447.84000000000003,0.0,49-72m,Low,Loyal
CUST-102457,Male,0,Yes,No,68,Yes,Fiber optic,Month-to-month,No,Electronic check,52.55,3545.22,Yes,1,52.55,630.5999999999999,52.55,49-72m,Mid,Loyal
CUST-102458,Male,0,Yes,No,35,Yes,Fiber optic,Month-to-month,Yes,Electronic check,66.48,2306.76,Yes,1,66.48,797.76,66.48,25-48m,High,Established
CUST-102459,Male,0,No,No,5,Yes,Fiber optic,One year,Yes,Credit card (automatic),36.73,205.82,Yes,1,36.73,440.76,36.73,0-12m,Low,Recent
CUST-102460,Male,0,No,No,25,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),50.56,1252.3,No,0,50.56,606.72,0.0,25-48m,Mid,Established
CUST-102461,Female,0,No,Yes,16,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),87.12,1416.56,No,0,87.12,1045.44,0.0,13-24m,Premium,Developing
CUST-102462,Female,1,No,Yes,35,Yes,Fiber optic,Month-to-month,Yes,Mailed check,89.74,3147.33,Yes,1,89.74,1076.8799999999999,89.74,25-48m,Premium,Established
CUST-102463,Female,0,No,No,43,Yes,No,Month-to-month,Yes,Mailed check,18.0,787.3,Yes,1,18.0,216.0,18.0,25-48m,Low,Established
CUST-102464,Female,0,Yes,No,34,Yes,Fiber optic,Month-to-month,No,Mailed check,57.09,1956.66,Yes,1,57.09,685.08,57.09,25-48m,Mid,Established
CUST-102465,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Mailed check,98.05,1447.07,Yes,1,98.05,1176.6,98.05,13-24m,Premium,Developing
CUST-102466,Female,0,No,Yes,22,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),78.49,1712.79,No,0,78.49,941.8799999999999,0.0,13-24m,High,Developing
CUST-102467,Male,0,Yes,Yes,49,Yes,DSL,Month-to-month,Yes,Credit card (automatic),78.96,3909.94,Yes,1,78.96,947.52,78.96,49-72m,High,Loyal
CUST-102468,Female,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Yes,Mailed check,82.41,247.01,No,0,82.41,988.92,0.0,0-12m,Premium,Recent
CUST-102469,Female,0,No,No,16,Yes,DSL,One year,Yes,Credit card (automatic),48.9,823.71,No,0,48.9,586.8,0.0,13-24m,Mid,Developing
CUST-102470,Male,1,Yes,Yes,65,Yes,DSL,One year,No,Electronic check,74.71,4756.15,No,0,74.71,896.52,0.0,49-72m,High,Loyal
CUST-102471,Female,0,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),80.38,608.93,Yes,1,80.38,964.56,80.38,0-12m,Premium,Recent
CUST-102472,Female,0,Yes,No,30,Yes,No,Month-to-month,No,Bank transfer (automatic),44.36,1335.96,Yes,1,44.36,532.3199999999999,44.36,25-48m,Low,Established
CUST-102473,Female,0,Yes,Yes,15,Yes,Fiber optic,Two year,No,Bank transfer (automatic),53.34,750.68,No,0,53.34,640.08,0.0,13-24m,Mid,Developing
CUST-102474,Male,0,No,No,8,Yes,DSL,One year,No,Mailed check,68.94,499.99,Yes,1,68.94,827.28,68.94,0-12m,High,Recent
CUST-102475,Female,0,Yes,No,31,Yes,Fiber optic,Month-to-month,No,Mailed check,44.92,1373.68,No,0,44.92,539.04,0.0,25-48m,Low,Established
CUST-102476,Female,0,No,Yes,38,No,DSL,Month-to-month,Yes,Mailed check,83.51,3188.92,No,0,83.51,1002.1200000000001,0.0,25-48m,Premium,Established
CUST-102477,Male,0,Yes,No,13,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,261.79,No,0,18.0,216.0,0.0,13-24m,Low,Developing
CUST-102478,Male,0,Yes,Yes,6,Yes,Fiber optic,Two year,Yes,Electronic check,44.04,247.71,No,0,44.04,528.48,0.0,0-12m,Low,Recent
CUST-102479,Female,0,Yes,No,10,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),77.0,750.01,Yes,1,77.0,924.0,77.0,0-12m,High,Recent
CUST-102480,Female,0,No,No,47,Yes,Fiber optic,Two year,Yes,Credit card (automatic),68.39,3176.36,No,0,68.39,820.6800000000001,0.0,25-48m,High,Established
CUST-102481,Male,0,Yes,No,62,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),59.35,3702.52,No,0,59.35,712.2,0.0,49-72m,Mid,Loyal
CUST-102482,Female,0,No,Yes,13,Yes,No,Month-to-month,No,Bank transfer (automatic),18.0,253.8,Yes,1,18.0,216.0,18.0,13-24m,Low,Developing
CUST-102483,Female,0,No,Yes,24,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),68.99,1696.58,Yes,1,68.99,827.8799999999999,68.99,13-24m,High,Developing
CUST-102484,Male,1,No,Yes,25,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),56.14,1409.34,Yes,1,56.14,673.6800000000001,56.14,25-48m,Mid,Established
CUST-102485,Male,0,Yes,No,26,Yes,No,Month-to-month,No,Bank transfer (automatic),52.57,1307.82,No,0,52.57,630.84,0.0,25-48m,Mid,Established
CUST-102486,Female,0,Yes,No,18,Yes,No,One year,No,Credit card (automatic),30.63,535.64,Yes,1,30.63,367.56,30.63,13-24m,Low,Developing
CUST-102487,Male,0,No,No,4,Yes,DSL,Month-to-month,No,Bank transfer (automatic),31.49,164.52,Yes,1,31.49,377.88,31.49,0-12m,Low,Recent
CUST-102488,Male,0,No,Yes,38,Yes,Fiber optic,Two year,Yes,Credit card (automatic),31.56,1121.18,No,0,31.56,378.71999999999997,0.0,25-48m,Low,Established
CUST-102489,Female,0,No,No,26,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),60.61,1572.04,Yes,1,60.61,727.3199999999999,60.61,25-48m,Mid,Established
CUST-102490,Female,0,No,No,25,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),72.39,1822.58,Yes,1,72.39,868.6800000000001,72.39,25-48m,High,Established
CUST-102491,Female,0,Yes,Yes,20,Yes,Fiber optic,Two year,Yes,Credit card (automatic),36.39,817.97,No,0,36.39,436.68,0.0,13-24m,Low,Developing
CUST-102492,Female,0,No,No,67,Yes,Fiber optic,One year,No,Electronic check,53.31,3544.72,No,0,53.31,639.72,0.0,49-72m,Mid,Loyal
CUST-102493,Female,0,No,No,44,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),87.43,3841.44,No,0,87.43,1049.16,0.0,25-48m,Premium,Established
CUST-102494,Male,0,No,No,31,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),94.41,3002.65,No,0,94.41,1132.92,0.0,25-48m,Premium,Established
CUST-102495,Male,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Mailed check,76.09,1114.88,Yes,1,76.09,913.08,76.09,13-24m,High,Developing
CUST-102496,Female,1,Yes,Yes,58,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),63.73,3744.7,Yes,1,63.73,764.76,63.73,49-72m,High,Loyal
CUST-102497,Male,0,No,No,64,Yes,Fiber optic,Month-to-month,Yes,Electronic check,56.33,3622.79,Yes,1,56.33,675.96,56.33,49-72m,Mid,Loyal
CUST-102498,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),81.86,235.63,No,0,81.86,982.3199999999999,0.0,0-12m,Premium,Recent
CUST-102499,Male,0,Yes,No,67,Yes,DSL,One year,No,Bank transfer (automatic),63.04,4244.0,No,0,63.04,756.48,0.0,49-72m,Mid,Loyal
CUST-102500,Female,0,No,No,51,Yes,DSL,Month-to-month,No,Credit card (automatic),90.24,4595.6,No,0,90.24,1082.8799999999999,0.0,49-72m,Premium,Loyal
CUST-102501,Female,1,Yes,Yes,8,Yes,DSL,One year,No,Bank transfer (automatic),91.4,831.2,No,0,91.4,1096.8000000000002,0.0,0-12m,Premium,Recent
CUST-102502,Female,0,Yes,No,55,Yes,Fiber optic,One year,No,Bank transfer (automatic),79.02,4253.15,No,0,79.02,948.24,0.0,49-72m,High,Loyal
CUST-102503,Male,0,No,No,8,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),59.05,459.69,Yes,1,59.05,708.5999999999999,59.05,0-12m,Mid,Recent
CUST-102504,Female,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),60.75,231.61,Yes,1,60.75,729.0,60.75,0-12m,Mid,Recent
CUST-102505,Male,0,No,No,9,No,Fiber optic,Month-to-month,No,Credit card (automatic),33.84,298.53,Yes,1,33.84,406.08000000000004,33.84,0-12m,Low,Recent
CUST-102506,Male,0,Yes,No,34,Yes,Fiber optic,One year,No,Credit card (automatic),68.84,2389.18,No,0,68.84,826.08,0.0,25-48m,High,Established
CUST-102507,Male,0,No,No,45,Yes,No,One year,No,Electronic check,40.16,1787.08,No,0,40.16,481.91999999999996,0.0,25-48m,Low,Established
CUST-102508,Male,0,No,No,30,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),39.69,1212.84,No,0,39.69,476.28,0.0,25-48m,Low,Established
CUST-102509,Male,0,No,Yes,9,Yes,Fiber optic,Month-to-month,Yes,Mailed check,122.01,1108.51,No,0,122.01,1464.1200000000001,0.0,0-12m,Premium,Recent
CUST-102510,Male,0,Yes,No,15,Yes,DSL,Month-to-month,No,Electronic check,82.24,1271.33,No,0,82.24,986.8799999999999,0.0,13-24m,Premium,Developing
CUST-102511,Male,0,No,No,62,Yes,DSL,Month-to-month,No,Credit card (automatic),51.51,3187.45,Yes,1,51.51,618.12,51.51,49-72m,Mid,Loyal
CUST-102512,Female,0,Yes,No,70,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),115.19,8077.8,Yes,1,115.19,1382.28,115.19,49-72m,Premium,Loyal
CUST-102513,Female,0,No,No,55,Yes,Fiber optic,One year,No,Credit card (automatic),59.09,3244.4,No,0,59.09,709.08,0.0,49-72m,Mid,Loyal
CUST-102514,Female,0,Yes,No,8,Yes,No,Month-to-month,Yes,Mailed check,60.27,437.79,Yes,1,60.27,723.24,60.27,0-12m,Mid,Recent
CUST-102515,Female,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,Yes,Mailed check,71.93,4387.76,Yes,1,71.93,863.1600000000001,71.93,49-72m,High,Loyal
CUST-102516,Female,0,No,No,50,No,DSL,Month-to-month,No,Credit card (automatic),59.84,2957.7,No,0,59.84,718.08,0.0,49-72m,Mid,Loyal
CUST-102517,Male,0,Yes,No,38,Yes,DSL,Month-to-month,No,Electronic check,62.59,2356.89,Yes,1,62.59,751.08,62.59,25-48m,Mid,Established
CUST-102518,Female,0,Yes,No,11,Yes,Fiber optic,One year,Yes,Electronic check,101.61,1079.15,No,0,101.61,1219.32,0.0,0-12m,Premium,Recent
CUST-102519,Male,0,Yes,No,72,Yes,DSL,Month-to-month,No,Mailed check,89.28,6446.25,Yes,1,89.28,1071.3600000000001,89.28,49-72m,Premium,Loyal
CUST-102520,Female,0,Yes,No,32,Yes,Fiber optic,Two year,No,Bank transfer (automatic),59.31,1876.4,No,0,59.31,711.72,0.0,25-48m,Mid,Established
CUST-102521,Female,0,No,No,4,Yes,Fiber optic,Two year,No,Mailed check,18.0,140.19,Yes,1,18.0,216.0,18.0,0-12m,Low,Recent
CUST-102522,Female,0,No,Yes,16,Yes,Fiber optic,Two year,No,Electronic check,68.7,1123.23,No,0,68.7,824.4000000000001,0.0,13-24m,High,Developing
CUST-102523,Male,0,Yes,No,29,Yes,No,One year,Yes,Bank transfer (automatic),18.0,509.54,Yes,1,18.0,216.0,18.0,25-48m,Low,Established
CUST-102524,Male,1,No,No,5,Yes,Fiber optic,One year,Yes,Credit card (automatic),81.85,368.31,Yes,1,81.85,982.1999999999999,81.85,0-12m,Premium,Recent
CUST-102525,Female,0,No,No,24,Yes,Fiber optic,One year,Yes,Mailed check,54.29,1297.98,No,0,54.29,651.48,0.0,13-24m,Mid,Developing
CUST-102526,Female,1,No,No,34,Yes,No,Month-to-month,Yes,Mailed check,28.59,995.46,No,0,28.59,343.08,0.0,25-48m,Low,Established
CUST-102527,Male,1,No,No,69,Yes,Fiber optic,Month-to-month,Yes,Mailed check,55.96,3859.18,Yes,1,55.96,671.52,55.96,49-72m,Mid,Loyal
CUST-102528,Male,0,Yes,Yes,7,Yes,No,One year,Yes,Mailed check,64.45,444.83,No,0,64.45,773.4000000000001,0.0,0-12m,High,Recent
CUST-102529,Male,0,Yes,No,42,No,DSL,Month-to-month,Yes,Bank transfer (automatic),31.14,1261.96,No,0,31.14,373.68,0.0,25-48m,Low,Established
CUST-102530,Female,0,No,No,66,Yes,DSL,Month-to-month,Yes,Mailed check,86.23,5791.18,No,0,86.23,1034.76,0.0,49-72m,Premium,Loyal
CUST-102531,Male,0,No,Yes,59,Yes,DSL,Two year,Yes,Bank transfer (automatic),69.53,4093.22,No,0,69.53,834.36,0.0,49-72m,High,Loyal
CUST-102532,Male,0,No,No,67,Yes,DSL,Month-to-month,Yes,Electronic check,68.4,4520.95,No,0,68.4,820.8000000000001,0.0,49-72m,High,Loyal
CUST-102533,Male,0,Yes,Yes,13,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),60.14,733.44,Yes,1,60.14,721.6800000000001,60.14,13-24m,Mid,Developing
CUST-102534,Female,0,No,No,58,Yes,No,One year,Yes,Electronic check,52.7,3041.12,No,0,52.7,632.4000000000001,0.0,49-72m,Mid,Loyal
CUST-102535,Male,0,Yes,Yes,71,No,No,Month-to-month,No,Mailed check,32.32,2382.23,No,0,32.32,387.84000000000003,0.0,49-72m,Low,Loyal
CUST-102536,Male,0,No,Yes,24,Yes,No,Two year,No,Credit card (automatic),24.12,571.21,No,0,24.12,289.44,0.0,13-24m,Low,Developing
CUST-102537,Male,0,Yes,No,36,Yes,DSL,Month-to-month,No,Mailed check,71.4,2553.53,Yes,1,71.4,856.8000000000001,71.4,25-48m,High,Established
CUST-102538,Male,0,No,No,39,Yes,DSL,Two year,No,Bank transfer (automatic),99.83,3931.38,No,0,99.83,1197.96,0.0,25-48m,Premium,Established
CUST-102539,Male,0,No,Yes,36,Yes,DSL,One year,No,Mailed check,36.72,1363.22,No,0,36.72,440.64,0.0,25-48m,Low,Established
CUST-102540,Female,1,Yes,No,21,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),81.02,1731.08,No,0,81.02,972.24,0.0,13-24m,Premium,Developing
CUST-102541,Female,0,No,Yes,70,No,DSL,Month-to-month,Yes,Credit card (automatic),66.85,4688.49,No,0,66.85,802.1999999999999,0.0,49-72m,High,Loyal
CUST-102542,Female,0,No,No,69,Yes,DSL,Month-to-month,Yes,Credit card (automatic),65.15,4445.65,No,0,65.15,781.8000000000001,0.0,49-72m,High,Loyal
CUST-102543,Male,0,Yes,No,28,Yes,DSL,Month-to-month,No,Mailed check,36.41,985.68,No,0,36.41,436.91999999999996,0.0,25-48m,Low,Established
CUST-102544,Female,0,Yes,Yes,58,Yes,Fiber optic,Month-to-month,No,Mailed check,31.37,1747.87,No,0,31.37,376.44,0.0,49-72m,Low,Loyal
CUST-102545,Male,0,No,No,29,Yes,DSL,Two year,No,Bank transfer (automatic),69.48,2004.84,No,0,69.48,833.76,0.0,25-48m,High,Established
CUST-102546,Male,0,Yes,No,58,Yes,DSL,Month-to-month,Yes,Credit card (automatic),42.07,2420.95,Yes,1,42.07,504.84000000000003,42.07,49-72m,Low,Loyal
CUST-102547,Male,0,Yes,Yes,43,Yes,Fiber optic,Two year,No,Bank transfer (automatic),84.36,3603.7,No,0,84.36,1012.3199999999999,0.0,25-48m,Premium,Established
CUST-102548,Male,0,No,No,34,Yes,No,Month-to-month,Yes,Bank transfer (automatic),19.65,680.67,No,0,19.65,235.79999999999998,0.0,25-48m,Low,Established
CUST-102549,Male,0,No,No,10,Yes,DSL,Two year,No,Credit card (automatic),74.12,711.63,No,0,74.12,889.44,0.0,0-12m,High,Recent
CUST-102550,Male,0,No,Yes,48,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),57.33,2736.52,Yes,1,57.33,687.96,57.33,25-48m,Mid,Established
CUST-102551,Male,0,No,Yes,24,Yes,Fiber optic,Month-to-month,Yes,Mailed check,56.27,1328.6,No,0,56.27,675.24,0.0,13-24m,Mid,Developing
CUST-102552,Female,0,No,No,16,Yes,DSL,Month-to-month,Yes,Electronic check,49.9,796.97,Yes,1,49.9,598.8,49.9,13-24m,Mid,Developing
CUST-102553,Male,0,No,No,14,No,Fiber optic,Month-to-month,Yes,Mailed check,79.61,1130.95,No,0,79.61,955.3199999999999,0.0,13-24m,High,Developing
CUST-102554,Male,0,Yes,Yes,71,Yes,No,Two year,Yes,Bank transfer (automatic),49.74,3471.04,No,0,49.74,596.88,0.0,49-72m,Mid,Loyal
CUST-102555,Female,0,Yes,No,8,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),63.06,524.87,No,0,63.06,756.72,0.0,0-12m,Mid,Recent
CUST-102556,Male,1,No,Yes,58,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.01,4826.47,No,0,83.01,996.1200000000001,0.0,49-72m,Premium,Loyal
CUST-102557,Male,1,No,Yes,63,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.28,4446.48,Yes,1,70.28,843.36,70.28,49-72m,High,Loyal
CUST-102558,Male,0,Yes,No,3,Yes,DSL,One year,Yes,Mailed check,40.65,127.95,No,0,40.65,487.79999999999995,0.0,0-12m,Low,Recent
CUST-102559,Male,0,No,No,43,Yes,No,Month-to-month,Yes,Bank transfer (automatic),50.33,2180.46,No,0,50.33,603.96,0.0,25-48m,Mid,Established
CUST-102560,Female,0,No,Yes,42,Yes,No,Month-to-month,Yes,Electronic check,35.39,1467.68,Yes,1,35.39,424.68,35.39,25-48m,Low,Established
CUST-102561,Female,0,Yes,Yes,26,Yes,DSL,Month-to-month,Yes,Mailed check,18.0,487.95,No,0,18.0,216.0,0.0,25-48m,Low,Established
CUST-102562,Male,1,Yes,No,49,Yes,DSL,Month-to-month,No,Mailed check,61.4,3060.11,No,0,61.4,736.8,0.0,49-72m,Mid,Loyal
CUST-102563,Male,0,Yes,No,30,No,Fiber optic,Month-to-month,Yes,Credit card (automatic),32.74,959.91,No,0,32.74,392.88,0.0,25-48m,Low,Established
CUST-102564,Male,0,No,No,32,Yes,DSL,Two year,No,Bank transfer (automatic),34.91,1096.46,No,0,34.91,418.91999999999996,0.0,25-48m,Low,Established
CUST-102565,Female,0,Yes,No,32,Yes,No,Month-to-month,Yes,Bank transfer (automatic),36.52,1197.01,No,0,36.52,438.24,0.0,25-48m,Low,Established
CUST-102566,Male,0,Yes,No,58,Yes,Fiber optic,One year,No,Bank transfer (automatic),68.35,3939.37,No,0,68.35,820.1999999999999,0.0,49-72m,High,Loyal
CUST-102567,Female,0,Yes,Yes,46,Yes,No,Month-to-month,No,Electronic check,23.63,1054.61,Yes,1,23.63,283.56,23.63,25-48m,Low,Established
CUST-102568,Female,0,No,No,28,Yes,Fiber optic,Month-to-month,Yes,Mailed check,81.6,2303.8,Yes,1,81.6,979.1999999999999,81.6,25-48m,Premium,Established
CUST-102569,Male,0,Yes,Yes,67,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),67.48,4501.79,Yes,1,67.48,809.76,67.48,49-72m,High,Loyal
CUST-102570,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),60.67,3573.84,No,0,60.67,728.04,0.0,49-72m,Mid,Loyal
CUST-102571,Male,0,Yes,Yes,68,Yes,No,Month-to-month,Yes,Bank transfer (automatic),42.95,2899.62,No,0,42.95,515.4000000000001,0.0,49-72m,Low,Loyal
CUST-102572,Male,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),96.51,5078.17,No,0,96.51,1158.1200000000001,0.0,49-72m,Premium,Loyal
CUST-102573,Female,0,Yes,No,29,Yes,DSL,Month-to-month,No,Bank transfer (automatic),22.69,657.79,Yes,1,22.69,272.28000000000003,22.69,25-48m,Low,Established
CUST-102574,Male,0,No,No,56,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),90.59,5092.63,No,0,90.59,1087.08,0.0,49-72m,Premium,Loyal
CUST-102575,Female,0,No,No,24,No,DSL,Month-to-month,No,Electronic check,56.43,1368.73,No,0,56.43,677.16,0.0,13-24m,Mid,Developing
CUST-102576,Male,1,Yes,No,20,Yes,DSL,Month-to-month,Yes,Electronic check,52.86,1081.45,Yes,1,52.86,634.3199999999999,52.86,13-24m,Mid,Developing
CUST-102577,Female,0,No,Yes,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,61.15,1993.06,Yes,1,61.15,733.8,61.15,25-48m,Mid,Established
CUST-102578,Male,0,Yes,No,70,Yes,DSL,Month-to-month,Yes,Mailed check,50.49,3585.4,No,0,50.49,605.88,0.0,49-72m,Mid,Loyal
CUST-102579,Female,0,No,No,41,Yes,DSL,One year,No,Bank transfer (automatic),47.11,1857.02,No,0,47.11,565.3199999999999,0.0,25-48m,Mid,Established
CUST-102580,Male,0,Yes,No,28,Yes,DSL,Month-to-month,No,Credit card (automatic),88.63,2446.5,No,0,88.63,1063.56,0.0,25-48m,Premium,Established
CUST-102581,Male,1,No,No,34,Yes,Fiber optic,One year,Yes,Mailed check,73.51,2501.07,No,0,73.51,882.1200000000001,0.0,25-48m,High,Established
CUST-102582,Male,0,No,No,21,No,Fiber optic,Month-to-month,No,Bank transfer (automatic),27.81,552.64,Yes,1,27.81,333.71999999999997,27.81,13-24m,Low,Developing
CUST-102583,Female,0,No,Yes,48,Yes,No,Month-to-month,No,Credit card (automatic),56.83,2713.9,Yes,1,56.83,681.96,56.83,25-48m,Mid,Established
CUST-102584,Female,0,Yes,No,26,Yes,DSL,Two year,Yes,Bank transfer (automatic),73.63,1870.21,Yes,1,73.63,883.56,73.63,25-48m,High,Established
CUST-102585,Male,1,No,No,40,Yes,DSL,Month-to-month,Yes,Mailed check,37.34,1484.23,No,0,37.34,448.08000000000004,0.0,25-48m,Low,Established
CUST-102586,Male,1,No,Yes,27,Yes,DSL,One year,Yes,Mailed check,73.97,2018.03,No,0,73.97,887.64,0.0,25-48m,High,Established
CUST-102587,Male,0,No,No,24,No,No,Month-to-month,Yes,Bank transfer (automatic),55.65,1311.5,Yes,1,55.65,667.8,55.65,13-24m,Mid,Developing
CUST-102588,Female,0,Yes,No,70,No,Fiber optic,Two year,Yes,Mailed check,26.71,1830.15,No,0,26.71,320.52,0.0,49-72m,Low,Loyal
CUST-102589,Female,0,Yes,Yes,25,Yes,DSL,Month-to-month,Yes,Electronic check,76.28,1886.26,Yes,1,76.28,915.36,76.28,25-48m,High,Established
CUST-102590,Female,0,Yes,No,6,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),55.15,380.57,Yes,1,55.15,661.8,55.15,0-12m,Mid,Recent
CUST-102591,Female,0,Yes,No,28,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),81.93,2343.34,No,0,81.93,983.1600000000001,0.0,25-48m,Premium,Established
CUST-102592,Female,0,Yes,Yes,39,Yes,Fiber optic,Month-to-month,No,Mailed check,49.46,1907.43,No,0,49.46,593.52,0.0,25-48m,Mid,Established
CUST-102593,Male,0,No,No,7,Yes,DSL,Month-to-month,No,Electronic check,92.93,673.38,No,0,92.93,1115.16,0.0,0-12m,Premium,Recent
CUST-102594,Female,1,Yes,No,23,Yes,No,Two year,No,Credit card (automatic),28.64,657.89,No,0,28.64,343.68,0.0,13-24m,Low,Developing
CUST-102595,Male,0,Yes,Yes,12,No,DSL,Month-to-month,No,Mailed check,56.47,735.42,Yes,1,56.47,677.64,56.47,0-12m,Mid,Recent
CUST-102596,Female,0,Yes,No,37,No,Fiber optic,One year,Yes,Bank transfer (automatic),54.1,2010.32,No,0,54.1,649.2,0.0,25-48m,Mid,Established
CUST-102597,Male,1,No,No,53,Yes,No,One year,Yes,Electronic check,61.23,3236.12,No,0,61.23,734.76,0.0,49-72m,Mid,Loyal
CUST-102598,Female,0,No,No,70,Yes,Fiber optic,Two year,Yes,Mailed check,46.09,3298.29,No,0,46.09,553.08,0.0,49-72m,Low,Loyal
